20230306T,28.25,28.25,28.25,28.25,0.00
20230307T,28.50,28.50,28.50,28.50,0.00
20230308T,28.50,28.50,28.50,28.50,0.00
20230309T,28.70,28.70,28.70,28.70,0.00
20230310T,28.70,28.70,28.70,28.70,0.00
20230313T,28.00,28.00,28.00,28.00,0.00
20230314T,28.30,28.30,28.30,28.30,0.00
20230315T,28.45,28.45,28.45,28.45,0.00
20230316T,28.45,28.45,28.45,28.45,0.00
20230317T,28.35,28.35,28.35,28.35,0.00
20230320T,28.50,28.50,28.50,28.50,0.00
20230321T,29.20,29.20,29.20,29.20,0.00
20230322T,29.35,29.35,29.35,29.35,0.00
20230323T,29.40,29.40,29.40,29.40,0.00
20230324T,29.45,29.45,29.45,29.45,0.00
20230327T,29.60,29.60,29.60,29.60,0.00
20230328T,29.60,29.60,29.60,29.60,0.00
20230329T,30.40,30.40,30.40,30.40,0.00
20230330T,30.70,30.70,30.70,30.70,0.00
20230331T,31.00,31.00,31.00,31.00,0.00
20230403T,30.75,30.75,30.75,30.75,0.00
20230404T,30.90,30.90,30.90,30.90,0.00
20230405T,30.80,30.80,30.80,30.80,0.00
20230406T,30.80,30.80,30.80,30.80,0.00
20230410T,31.00,31.00,31.00,31.00,0.00
20230411T,31.75,31.75,31.75,31.75,0.00
20230412T,31.75,31.75,31.75,31.75,0.00
20230413T,32.90,32.90,32.90,32.90,0.00
20230414T,33.75,33.75,33.75,33.75,0.00
20230417T,35.20,35.20,35.20,35.20,0.00
20230418T,35.10,35.10,35.10,35.10,0.00
20230419T,32.00,32.00,32.00,32.00,0.00
20230420T,32.00,32.00,32.00,32.00,0.00
20230421T,32.00,32.00,32.00,32.00,0.00
20230424T,32.00,32.00,32.00,32.00,0.00
20230425T,32.00,32.00,32.00,32.00,0.00
20230426T,31.90,31.90,31.90,31.90,0.00
20230427T,33.60,33.60,33.60,33.60,0.00
20230428T,33.65,33.65,33.65,33.65,0.00
20230501T,33.90,33.90,33.90,33.90,0.00
20230502T,33.50,33.50,33.50,33.50,0.00
20230503T,32.90,32.90,32.90,32.90,0.00
20230504T,32.75,32.75,32.75,32.75,0.00
20230505T,33.00,33.00,33.00,33.00,0.00
20230508T,33.10,33.10,33.10,33.10,0.00
20230509T,33.50,33.50,33.50,33.50,0.00
20230510T,34.40,34.40,34.40,34.40,0.00
20230511T,34.50,34.50,34.50,34.50,0.00
20230512T,34.75,34.75,34.75,34.75,0.00
20230515T,35.25,35.25,35.25,35.25,0.00
20230516T,35.45,35.45,35.45,35.45,0.00
20230517T,35.55,35.55,35.55,35.55,0.00
20230518T,35.80,35.80,35.80,35.80,0.00
20230519T,36.00,36.00,36.00,36.00,0.00
20230522T,36.00,36.00,36.00,36.00,0.00
20230523T,36.25,36.25,36.25,36.25,0.00
20230524T,36.25,36.25,36.25,36.25,0.00
20230525T,36.15,36.15,36.15,36.15,0.00
20230526T,36.10,36.10,36.10,36.10,0.00
20230530T,36.25,36.25,36.25,36.25,0.00
20230531T,36.25,36.25,36.25,36.25,0.00
20230601T,36.40,36.40,36.40,36.40,0.00
20230602T,36.40,36.40,36.40,36.40,0.00
20230605T,36.40,36.40,36.40,36.40,0.00
20230606T,36.35,36.35,36.35,36.35,0.00
20230607T,36.75,36.75,36.75,36.75,0.00
20230608T,37.00,37.00,37.00,37.00,0.00
20230609T,37.00,37.00,37.00,37.00,0.00
20230612T,37.00,37.00,37.00,37.00,0.00
20230613T,37.25,37.25,37.25,37.25,0.00
20230614T,37.50,37.50,37.50,37.50,0.00
20230615T,38.00,38.00,38.00,38.00,0.00
20230616T,38.00,38.00,38.00,38.00,0.00
20230619T,38.00,38.00,38.00,38.00,0.00
20230620T,38.00,38.00,38.00,38.00,0.00
20230621T,38.75,38.75,38.75,38.75,0.00
20230622T,38.75,38.75,38.75,38.75,0.00
20230623T,39.50,39.50,39.50,39.50,0.00
20230626T,39.50,39.50,39.50,39.50,0.00
20230627T,39.60,39.60,39.60,39.60,0.00
20230628T,39.50,39.50,39.50,39.50,0.00
20230629T,39.00,39.00,39.00,39.00,0.00
20230630T,39.00,39.00,39.00,39.00,0.00
20230703T,39.00,39.00,39.00,39.00,0.00
20230705T,38.25,38.25,38.25,38.25,0.00
20230706T,36.50,36.50,36.50,36.50,0.00
20230707T,37.00,37.00,37.00,37.00,0.00
20230710T,37.00,37.00,37.00,37.00,0.00
20230711T,37.00,37.00,37.00,37.00,0.00
20230712T,37.50,37.50,37.50,37.50,0.00
20230713T,37.50,37.50,37.50,37.50,0.00
20230714T,36.50,36.50,36.50,36.50,0.00
20230717T,37.00,37.00,37.00,37.00,0.00
20230718T,37.00,37.00,37.00,37.00,0.00
20230719T,37.00,37.00,37.00,37.00,0.00
20230720T,37.00,37.00,37.00,37.00,0.00
20230721T,37.00,37.00,37.00,37.00,0.00
20230724T,36.75,36.75,36.75,36.75,0.00
20230725T,36.50,36.50,36.50,36.50,0.00
20230726T,37.00,37.00,37.00,37.00,0.00
20230727T,37.00,37.00,37.00,37.00,0.00
20230728T,37.00,37.00,37.00,37.00,0.00
20230731T,37.00,37.00,37.00,37.00,0.00
20230801T,37.00,37.00,37.00,37.00,0.00
20230802T,37.00,37.00,37.00,37.00,0.00
20230803T,37.00,37.00,37.00,37.00,0.00
20230804T,37.00,37.00,37.00,37.00,0.00
